index,xindex,yindex,ComputedRawWantedStageX(pulse),ComputedRawWantedStageY(pulse),AdjByCalibDataWantedStageX(pulse),AdjByCalibDataWantedStageY(pulse),ResultReadBackStageX(pulse),ResultReadBackStageY(pulse),foundX(pulse),foundY(pulse),CompMinusAdjX(pulse),CompMinusAdjY(pulse),ResultMinusFoundX(pulse),ResultMinusFoundY(pulse),AdjMinusFoundX(pulse),AdjMinusFoundY(pulse),flagsX(pulse),flagsY(pulse),encoderX,encoderY,case,fx,fy,umx,umy,xrate,yrate,xminus,yminus,xi0po,xi0mo,xi1po,xi1mo,yi0po,yi0mo,yi1po,yi1mo,xi0,xi1,yi0,yi1,x00,x10,y00,y01,fromX,fromY,TempCh1,TempCh2,TempCh3,TempCh4
475,3,4,1066248,2038692,1066249,2038689,1066249,2038689,1066249,2038707,-1,3,0,0,0,-18,0,0,-1066250,-2038672,6,1066249,2038689,30000,40000,0,0,False,False,False,False,False,False,False,False,False,False,3,4,4,5,1066249,966244,2038689,2138701,0,0,0,0,0,0
502,3,5,1066248,2138692,1066255,2138701,1066255,2138701,1066256,2138713,-7,-9,0,0,-1,-12,0,0,-1066256,-2138684,6,1066255,2138701,30000,50000,0,0,False,False,False,False,False,False,False,False,False,False,3,4,5,6,1066255,966251,2138701,2238707,0,0,0,0,0,0
529,3,6,1066248,2238692,1066267,2238707,1066267,2238707,1066263,2238722,-19,-15,0,0,4,-15,0,0,-1066268,-2238690,6,1066267,2238707,30000,60000,0,0,False,False,False,False,False,False,False,False,False,False,3,4,6,7,1066267,966261,2238707,2338719,0,0,0,0,0,0
556,3,7,1066248,2338692,1066282,2338719,1066282,2338719,1066279,2338733,-34,-27,0,0,3,-14,0,0,-1066282,-2338702,6,1066282,2338719,30000,70000,0,0,False,False,False,False,False,False,False,False,False,False,3,4,7,8,1066282,966273,2338719,2438727,0,0,0,0,0,0
583,3,8,1066248,2438692,1066282,2438727,1066282,2438727,1066285,2438740,-34,-35,0,0,-3,-13,0,0,-1066283,-2438710,6,1066282,2438727,30000,80000,0,0,False,False,False,False,False,False,False,False,False,False,3,4,8,9,1066282,966284,2438727,2538726,0,0,0,0,0,0
610,3,9,1066248,2538692,1066294,2538726,1066294,2538726,1066301,2538748,-46,-34,0,0,-7,-22,0,0,-1066295,-2538709,6,1066294,2538726,30000,90000,0,0,False,False,False,False,False,False,False,False,False,False,3,4,9,10,1066294,966296,2538726,2638725,0,0,0,0,0,0
637,3,10,1066248,2638692,1066306,2638725,1066306,2638725,1066311,2638749,-58,-33,0,0,-5,-24,0,0,-1066307,-2638708,6,1066306,2638725,30000,100000,0,0,False,False,False,False,False,False,False,False,False,False,3,4,10,11,1066306,966307,2638725,2738719,0,0,0,0,0,0
664,3,11,1066248,2738692,1066319,2738719,1066319,2738719,1066325,2738742,-71,-27,0,0,-6,-23,0,0,-1066319,-2738702,6,1066319,2738719,30000,110000,0,0,False,False,False,False,False,False,False,False,False,False,3,4,11,12,1066319,966320,2738719,2838716,0,0,0,0,0,0
691,3,12,1066248,2838692,1066325,2838716,1066325,2838716,1066327,2838740,-77,-24,0,0,-2,-24,0,0,-1066326,-2838699,6,1066325,2838716,30000,120000,0,0,False,False,False,False,False,False,False,False,False,False,3,4,12,13,1066325,966331,2838716,2938712,0,0,0,0,0,0
718,3,13,1066248,2938692,1066336,2938712,1066336,2938712,1066337,2938731,-88,-20,0,0,-1,-19,0,0,-1066337,-2938695,5,1066336,2938712,30000,130000,0,0,False,False,False,False,False,False,False,False,True,False,3,4,13,14,0,0,0,0,0,0,0,0,0,0
17,4,-13,966248,338692,966276,338710,966276,338710,966274,338716,-28,-18,0,7,2,-6,0,0,-966277,-338693,4,966276,338710,40000,-130000,0,0,False,True,False,False,False,False,False,False,False,True,4,5,-13,-14,0,0,0,0,0,0,0,0,0,0
44,4,-12,966248,438692,966265,438706,966265,438706,966263,438717,-17,-14,0,0,2,-11,0,0,-966266,-438689,6,966265,438706,40000,-120000,0,0,False,True,False,False,False,False,False,False,False,False,4,5,-12,-13,966265,866255,438706,338703,0,0,0,0,0,0
71,4,-11,966248,538692,966272,538720,966272,538720,966266,538729,-24,-28,0,0,6,-9,0,0,-966273,-538703,6,966272,538720,40000,-110000,0,0,False,True,False,False,False,False,False,False,False,False,4,5,-11,-12,966272,866253,538720,438706,0,0,0,0,0,0
98,4,-10,966248,638692,966263,638726,966263,638726,966263,638734,-15,-34,0,0,0,-8,0,0,-966264,-638709,6,966263,638726,40000,-100000,0,0,False,True,False,False,False,False,False,False,False,False,4,5,-10,-11,966263,866250,638726,538720,0,0,0,0,0,0
125,4,-9,966248,738692,966261,738723,966261,738723,966261,738735,-13,-31,0,0,0,-12,0,0,-966262,-738706,6,966261,738723,40000,-90000,0,0,False,True,False,False,False,False,False,False,False,False,4,5,-9,-10,966261,866248,738723,638726,0,0,0,0,0,0
152,4,-8,966248,838692,966253,838716,966253,838716,966253,838730,-5,-24,0,0,0,-14,0,0,-966254,-838699,6,966253,838716,40000,-80000,0,0,False,True,False,False,False,False,False,False,False,False,4,5,-8,-9,966253,866241,838716,738723,0,0,0,0,0,0
179,4,-7,966248,938692,966246,938718,966246,938718,966248,938739,2,-26,0,0,-2,-21,0,0,-966247,-938701,6,966246,938718,40000,-70000,0,0,False,True,False,False,False,False,False,False,False,False,4,5,-7,-8,966246,866237,938718,838716,0,0,0,0,0,0
206,4,-6,966248,1038692,966247,1038720,966247,1038720,966247,1038734,1,-28,0,0,0,-14,0,0,-966248,-1038703,6,966247,1038720,40000,-60000,0,0,False,True,False,False,False,False,False,False,False,False,4,5,-6,-7,966247,866234,1038720,938718,0,0,0,0,0,0
233,4,-5,966248,1138692,966246,1138725,966246,1138725,966242,1138734,2,-33,0,0,4,-9,0,0,-966247,-1138708,6,966246,1138725,40000,-50000,0,0,False,True,False,False,False,False,False,False,False,False,4,5,-5,-6,966246,866234,1138725,1038720,0,0,0,0,0,0
260,4,-4,966248,1238692,966235,1238715,966235,1238715,966237,1238725,13,-23,0,0,-2,-10,0,0,-966236,-1238698,6,966235,1238715,40000,-40000,0,0,False,True,False,False,False,False,False,False,False,False,4,5,-4,-5,966235,866227,1238715,1138725,0,0,0,0,0,0
287,4,-3,966248,1338692,966234,1338703,966234,1338703,966235,1338711,14,-11,0,0,-1,-8,0,0,-966235,-1338686,6,966234,1338703,40000,-30000,0,0,False,True,False,False,False,False,False,False,False,False,4,5,-3,-4,966234,866228,1338703,1238715,0,0,0,0,0,0
314,4,-2,966248,1438692,966227,1438692,966227,1438692,966227,1438703,21,0,0,0,0,-11,0,0,-966228,-1438675,6,966227,1438692,40000,-20000,0,0,False,True,False,False,False,False,False,False,False,False,4,5,-2,-3,966227,866217,1438692,1338703,0,0,0,0,0,0
341,4,-1,966248,1538692,966225,1538683,966225,1538683,966224,1538695,23,9,0,0,1,-12,0,0,-966226,-1538666,6,966225,1538683,40000,-10000,0,0,False,True,False,False,False,False,False,False,False,False,4,5,-1,-2,966225,866216,1538683,1438692,0,0,0,0,0,0
368,4,0,966248,1638692,966223,1638681,966223,1638681,966223,1638694,25,11,0,0,0,-13,0,0,-966224,-1638664,6,966223,1638681,40000,0,0,0,False,False,False,False,False,False,False,False,False,False,4,5,0,1,966223,866215,1638681,1738688,0,0,0,0,0,0
395,4,1,966248,1738692,966225,1738688,966225,1738688,966230,1738701,23,4,0,0,-5,-13,0,0,-966226,-1738671,6,966225,1738688,40000,10000,0,0,False,False,False,False,False,False,False,False,False,False,4,5,1,2,966225,866216,1738688,1838691,0,0,0,0,0,0
422,4,2,966248,1838692,966227,1838691,966227,1838691,966229,1838705,21,1,0,0,-2,-14,0,0,-966228,-1838674,6,966227,1838691,40000,20000,0,0,False,False,False,False,False,False,False,False,False,False,4,5,2,3,966227,866218,1838691,1938693,0,0,0,0,0,0
449,4,3,966248,1938692,966238,1938693,966238,1938693,966238,1938706,10,-1,0,0,0,-13,0,0,-966239,-1938676,6,966238,1938693,40000,30000,0,0,False,False,False,False,False,False,False,False,False,False,4,5,3,4,966238,866225,1938693,2038693,0,0,0,0,0,0
476,4,4,966248,2038692,966244,2038693,966244,2038693,966243,2038704,4,-1,0,0,1,-11,0,0,-966245,-2038676,6,966244,2038693,40000,40000,0,0,False,False,False,False,False,False,False,False,False,False,4,5,4,5,966244,866238,2038693,2138701,0,0,0,0,0,0
503,4,5,966248,2138692,966251,2138701,966251,2138701,966251,2138711,-3,-9,0,0,0,-10,0,0,-966252,-2138684,6,966251,2138701,40000,50000,0,0,False,False,False,False,False,False,False,False,False,False,4,5,5,6,966251,866246,2138701,2238712,0,0,0,0,0,0
530,4,6,966248,2238692,966261,2238712,966261,2238712,966261,2238718,-13,-20,0,0,0,-6,0,0,-966261,-2238695,6,966261,2238712,40000,60000,0,0,False,False,False,False,False,False,False,False,False,False,4,5,6,7,966261,866258,2238712,2338721,0,0,0,0,0,0
557,4,7,966248,2338692,966273,2338721,966273,2338721,966273,2338731,-25,-29,0,0,0,-10,0,0,-966275,-2338703,6,966273,2338721,40000,70000,0,0,False,False,False,False,False,False,False,False,False,False,4,5,7,8,966273,866270,2338721,2438724,0,0,0,0,0,0
584,4,8,966248,2438692,966284,2438724,966284,2438724,966284,2438737,-36,-32,0,0,0,-13,0,0,-966285,-2438707,6,966284,2438724,40000,80000,0,0,False,False,False,False,False,False,False,False,False,False,4,5,8,9,966284,866276,2438724,2538725,0,0,0,0,0,0
611,4,9,966248,2538692,966296,2538725,966296,2538725,966297,2538743,-48,-33,0,0,-1,-18,0,0,-966297,-2538708,6,966296,2538725,40000,90000,0,0,False,False,False,False,False,False,False,False,False,False,4,5,9,10,966296,866291,2538725,2638722,0,0,0,0,0,0
638,4,10,966248,2638692,966307,2638722,966307,2638722,966310,2638740,-59,-30,0,0,-3,-18,0,0,-966307,-2638705,6,966307,2638722,40000,100000,0,0,False,False,False,False,False,False,False,False,False,False,4,5,10,11,966307,866306,2638722,2738722,0,0,0,0,0,0
665,4,11,966248,2738692,966320,2738722,966320,2738722,966322,2738733,-72,-30,0,0,-2,-11,0,0,-966321,-2738705,6,966320,2738722,40000,110000,0,0,False,False,False,False,False,False,False,False,False,False,4,5,11,12,966320,866319,2738722,2838719,0,0,0,0,0,0
692,4,12,966248,2838692,966331,2838719,966331,2838719,966331,2838732,-83,-27,0,0,0,-13,0,0,-966332,-2838702,6,966331,2838719,40000,120000,0,0,False,False,False,False,False,False,False,False,False,False,4,5,12,13,966331,866326,2838719,2938713,0,0,0,0,0,0
719,4,13,966248,2938692,966342,2938713,966342,2938713,966341,2938729,-94,-21,0,0,1,-16,0,0,-966343,-2938696,5,966342,2938713,40000,130000,0,0,False,False,False,False,False,False,False,False,True,False,4,5,13,14,0,0,0,0,0,0,0,0,0,0
18,5,-13,866248,338692,866257,338717,866257,338717,866255,338717,-9,-25,0,-1,2,0,0,0,-866258,-338700,4,866257,338717,50000,-130000,0,0,False,True,False,False,False,False,False,False,False,True,5,6,-13,-14,0,0,0,0,0,0,0,0,0,0
45,5,-12,866248,438692,866255,438721,866255,438721,866245,438721,-7,-29,0,0,10,0,0,0,-866256,-438704,6,866255,438721,50000,-120000,0,0,False,True,False,False,False,False,False,False,False,False,5,6,-12,-13,866255,766248,438721,338718,0,0,0,0,0,0
72,5,-11,866248,538692,866253,538728,866253,538728,866252,538730,-5,-36,0,0,1,-2,0,0,-866254,-538711,6,866253,538728,50000,-110000,0,0,False,True,False,False,False,False,False,False,False,False,5,6,-11,-12,866253,766248,538728,438721,0,0,0,0,0,0
99,5,-10,866248,638692,866250,638732,866250,638732,866243,638736,-2,-40,0,0,7,-4,0,0,-866251,-638715,6,866250,638732,50000,-100000,0,0,False,True,False,False,False,False,False,False,False,False,5,6,-10,-11,866250,766242,638732,538728,0,0,0,0,0,0
126,5,-9,866248,738692,866248,738729,866248,738729,866248,738737,0,-37,0,0,0,-8,0,0,-866249,-738712,6,866248,738729,50000,-90000,0,0,False,True,False,False,False,False,False,False,False,False,5,6,-9,-10,866248,766244,738729,638732,0,0,0,0,0,0
153,5,-8,866248,838692,866241,838724,866241,838724,866239,838734,7,-32,0,0,2,-10,0,0,-866242,-838707,6,866241,838724,50000,-80000,0,0,False,True,False,False,False,False,False,False,False,False,5,6,-8,-9,866241,766237,838724,738729,0,0,0,0,0,0
180,5,-7,866248,938692,866237,938728,866237,938728,866233,938738,11,-36,0,0,4,-10,0,0,-866239,-938711,6,866237,938728,50000,-70000,0,0,False,True,False,False,False,False,False,False,False,False,5,6,-7,-8,866237,766235,938728,838724,0,0,0,0,0,0
207,5,-6,866248,1038692,866234,1038724,866234,1038724,866231,1038735,14,-32,0,0,3,-11,0,0,-866235,-1038707,6,866234,1038724,50000,-60000,0,0,False,True,False,False,False,False,False,False,False,False,5,6,-6,-7,866234,766228,1038724,938728,0,0,0,0,0,0
234,5,-5,866248,1138692,866234,1138726,866234,1138726,866234,1138738,14,-34,0,0,0,-12,0,0,-866235,-1138709,6,866234,1138726,50000,-50000,0,0,False,True,False,False,False,False,False,False,False,False,5,6,-5,-6,866234,766229,1138726,1038724,0,0,0,0,0,0
261,5,-4,866248,1238692,866227,1238723,866227,1238723,866227,1238728,21,-31,0,0,0,-5,0,0,-866228,-1238706,6,866227,1238723,50000,-40000,0,0,False,True,False,False,False,False,False,False,False,False,5,6,-4,-5,866227,766218,1238723,1138726,0,0,0,0,0,0
288,5,-3,866248,1338692,866228,1338707,866228,1338707,866228,1338717,20,-15,0,0,0,-10,0,0,-866229,-1338690,6,866228,1338707,50000,-30000,0,0,False,True,False,False,False,False,False,False,False,False,5,6,-3,-4,866228,766225,1338707,1238723,0,0,0,0,0,0
315,5,-2,866248,1438692,866217,1438695,866217,1438695,866217,1438705,31,-3,0,0,0,-10,0,0,-866218,-1438678,6,866217,1438695,50000,-20000,0,0,False,True,False,False,False,False,False,False,False,False,5,6,-2,-3,866217,766215,1438695,1338707,0,0,0,0,0,0
342,5,-1,866248,1538692,866216,1538689,866216,1538689,866215,1538700,32,3,0,0,1,-11,0,0,-866217,-1538672,6,866216,1538689,50000,-10000,0,0,False,True,False,False,False,False,False,False,False,False,5,6,-1,-2,866216,766210,1538689,1438695,0,0,0,0,0,0
369,5,0,866248,1638692,866215,1638682,866215,1638682,866219,1638696,33,10,0,0,-4,-14,0,0,-866216,-1638665,6,866215,1638682,50000,0,0,0,False,False,False,False,False,False,False,False,False,False,5,6,0,1,866215,766212,1638682,1738690,0,0,0,0,0,0
396,5,1,866248,1738692,866216,1738690,866216,1738690,866225,1738704,32,2,0,0,-9,-14,0,0,-866217,-1738673,6,866216,1738690,50000,10000,0,0,False,False,False,False,False,False,False,False,False,False,5,6,1,2,866216,766215,1738690,1838691,0,0,0,0,0,0
423,5,2,866248,1838692,866218,1838691,866218,1838691,866225,1838712,30,1,0,0,-7,-21,0,0,-866219,-1838674,6,866218,1838691,50000,20000,0,0,False,False,False,False,False,False,False,False,False,False,5,6,2,3,866218,766215,1838691,1938696,0,0,0,0,0,0
450,5,3,866248,1938692,866225,1938696,866225,1938696,866231,1938709,23,-4,0,0,-6,-13,0,0,-866226,-1938679,6,866225,1938696,50000,30000,0,0,False,False,False,False,False,False,False,False,False,False,5,6,3,4,866225,766226,1938696,2038694,0,0,0,0,0,0
477,5,4,866248,2038692,866238,2038694,866238,2038694,866238,2038708,10,-2,0,0,0,-14,0,0,-866238,-2038677,6,866238,2038694,50000,40000,0,0,False,False,False,False,False,False,False,False,False,False,5,6,4,5,866238,766233,2038694,2138704,0,0,0,0,0,0
504,5,5,866248,2138692,866246,2138704,866246,2138704,866248,2138715,2,-12,0,0,-2,-11,0,0,-866247,-2138687,6,866246,2138704,50000,50000,0,0,False,False,False,False,False,False,False,False,False,False,5,6,5,6,866246,766243,2138704,2238707,0,0,0,0,0,0
531,5,6,866248,2238692,866258,2238707,866258,2238707,866258,2238720,-10,-15,0,0,0,-13,0,0,-866259,-2238690,6,866258,2238707,50000,60000,0,0,False,False,False,False,False,False,False,False,False,False,5,6,6,7,866258,766255,2238707,2338722,0,0,0,0,0,0
558,5,7,866248,2338692,866270,2338722,866270,2338722,866271,2338734,-22,-30,0,0,-1,-12,0,0,-866271,-2338705,6,866270,2338722,50000,70000,0,0,False,False,False,False,False,False,False,False,False,False,5,6,7,8,866270,766272,2338722,2438726,0,0,0,0,0,0
585,5,8,866248,2438692,866276,2438726,866276,2438726,866280,2438740,-28,-34,0,0,-4,-14,0,0,-866277,-2438709,6,866276,2438726,50000,80000,0,0,False,False,False,False,False,False,False,False,False,False,5,6,8,9,866276,766274,2438726,2538727,0,0,0,0,0,0
612,5,9,866248,2538692,866291,2538727,866291,2538727,866299,2538748,-43,-35,0,0,-8,-21,0,0,-866292,-2538710,6,866291,2538727,50000,90000,0,0,False,False,False,False,False,False,False,False,False,False,5,6,9,10,866291,766290,2538727,2638724,0,0,0,0,0,0
639,5,10,866248,2638692,866306,2638724,866306,2638724,866309,2638749,-58,-32,0,0,-3,-25,0,0,-866306,-2638707,6,866306,2638724,50000,100000,0,0,False,False,False,False,False,False,False,False,False,False,5,6,10,11,866306,766307,2638724,2738719,0,0,0,0,0,0
666,5,11,866248,2738692,866319,2738719,866319,2738719,866320,2738743,-71,-27,0,0,-1,-24,0,0,-866320,-2738702,6,866319,2738719,50000,110000,0,0,False,False,False,False,False,False,False,False,False,False,5,6,11,12,866319,766318,2738719,2838717,0,0,0,0,0,0
693,5,12,866248,2838692,866326,2838717,866326,2838717,866329,2838739,-78,-25,0,0,-3,-22,0,0,-866328,-2838700,6,866326,2838717,50000,120000,0,0,False,False,False,False,False,False,False,False,False,False,5,6,12,13,866326,766330,2838717,2938713,0,0,0,0,0,0
720,5,13,866248,2938692,866334,2938720,866334,2938720,866340,2938732,-86,-28,0,7,-6,-12,0,0,-866335,-2938703,5,866334,2938720,50000,130000,0,0,False,False,False,False,False,False,False,False,True,False,5,6,13,14,0,0,0,0,0,0,0,0,0,0
19,6,-13,766248,338692,766252,338720,766252,338720,766252,338730,-4,-28,0,3,0,-10,0,0,-766253,-338703,4,766252,338720,60000,-130000,0,0,False,True,False,False,False,False,False,False,False,True,6,7,-13,-14,0,0,0,0,0,0,0,0,0,0
46,6,-12,766248,438692,766248,438726,766248,438726,766242,438734,0,-34,0,0,6,-8,0,0,-766248,-438709,6,766248,438726,60000,-120000,0,0,False,True,False,False,False,False,False,False,False,False,6,7,-12,-13,766248,666242,438726,338717,0,0,0,0,0,0
73,6,-11,766248,538692,766248,538736,766248,538736,766240,538745,0,-44,0,0,8,-9,0,0,-766249,-538719,6,766248,538736,60000,-110000,0,0,False,True,False,False,False,False,False,False,False,False,6,7,-11,-12,766248,666247,538736,438726,0,0,0,0,0,0
100,6,-10,766248,638692,766242,638738,766242,638738,766238,638747,6,-46,0,0,4,-9,0,0,-766243,-638721,6,766242,638738,60000,-100000,0,0,False,True,False,False,False,False,False,False,False,False,6,7,-10,-11,766242,666242,638738,538736,0,0,0,0,0,0
127,6,-9,766248,738692,766244,738736,766244,738736,766241,738751,4,-44,0,0,3,-15,0,0,-766245,-738719,6,766244,738736,60000,-90000,0,0,False,True,False,False,False,False,False,False,False,False,6,7,-9,-10,766244,666242,738736,638738,0,0,0,0,0,0
154,6,-8,766248,838692,766237,838729,766237,838729,766234,838747,11,-37,0,0,3,-18,0,0,-766238,-838712,6,766237,838729,60000,-80000,0,0,False,True,False,False,False,False,False,False,False,False,6,7,-8,-9,766237,666234,838729,738736,0,0,0,0,0,0
181,6,-7,766248,938692,766235,938734,766235,938734,766235,938751,13,-42,0,0,0,-17,0,0,-766236,-938717,6,766235,938734,60000,-70000,0,0,False,True,False,False,False,False,False,False,False,False,6,7,-7,-8,766235,666231,938734,838729,0,0,0,0,0,0
208,6,-6,766248,1038692,766228,1038733,766228,1038733,766228,1038748,20,-41,0,0,0,-15,0,0,-766229,-1038716,6,766228,1038733,60000,-60000,0,0,False,True,False,False,False,False,False,False,False,False,6,7,-6,-7,766228,666226,1038733,938734,0,0,0,0,0,0
235,6,-5,766248,1138692,766229,1138735,766229,1138735,766229,1138748,19,-43,0,0,0,-13,0,0,-766230,-1138718,6,766229,1138735,60000,-50000,0,0,False,True,False,False,False,False,False,False,False,False,6,7,-5,-6,766229,666229,1138735,1038733,0,0,0,0,0,0
262,6,-4,766248,1238692,766218,1238726,766218,1238726,766218,1238741,30,-34,0,0,0,-15,0,0,-766219,-1238709,6,766218,1238726,60000,-40000,0,0,False,True,False,False,False,False,False,False,False,False,6,7,-4,-5,766218,666222,1238726,1138735,0,0,0,0,0,0
289,6,-3,766248,1338692,766225,1338718,766225,1338718,766222,1338729,23,-26,0,0,3,-11,0,0,-766226,-1338701,6,766225,1338718,60000,-30000,0,0,False,True,False,False,False,False,False,False,False,False,6,7,-3,-4,766225,666225,1338718,1238726,0,0,0,0,0,0
316,6,-2,766248,1438692,766215,1438703,766215,1438703,766212,1438716,33,-11,0,0,3,-13,0,0,-766216,-1438686,6,766215,1438703,60000,-20000,0,0,False,True,False,False,False,False,False,False,False,False,6,7,-2,-3,766215,666216,1438703,1338718,0,0,0,0,0,0
343,6,-1,766248,1538692,766210,1538696,766210,1538696,766212,1538712,38,-4,0,0,-2,-16,0,0,-766211,-1538679,6,766210,1538696,60000,-10000,0,0,False,True,False,False,False,False,False,False,False,False,6,7,-1,-2,766210,666213,1538696,1438703,0,0,0,0,0,0
370,6,0,766248,1638692,766212,1638693,766212,1638693,766214,1638708,36,-1,0,0,-2,-15,0,0,-766212,-1638676,6,766212,1638693,60000,0,0,0,False,False,False,False,False,False,False,False,False,False,6,7,0,1,766212,666215,1638693,1738699,0,0,0,0,0,0
397,6,1,766248,1738692,766215,1738699,766215,1738699,766218,1738723,33,-7,0,0,-3,-24,0,0,-766215,-1738682,6,766215,1738699,60000,10000,0,0,False,False,False,False,False,False,False,False,False,False,6,7,1,2,766215,666216,1738699,1838699,0,0,0,0,0,0
424,6,2,766248,1838692,766215,1838699,766215,1838699,766218,1838723,33,-7,0,0,-3,-24,0,0,-766216,-1838682,6,766215,1838699,60000,20000,0,0,False,False,False,False,False,False,False,False,False,False,6,7,2,3,766215,666219,1838699,1938702,0,0,0,0,0,0
451,6,3,766248,1938692,766226,1938702,766226,1938702,766226,1938724,22,-10,0,0,0,-22,0,0,-766226,-1938685,6,766226,1938702,60000,30000,0,0,False,False,False,False,False,False,False,False,False,False,6,7,3,4,766226,666229,1938702,2038704,0,0,0,0,0,0
478,6,4,766248,2038692,766233,2038704,766233,2038704,766234,2038720,15,-12,0,0,-1,-16,0,0,-766234,-2038687,6,766233,2038704,60000,40000,0,0,False,False,False,False,False,False,False,False,False,False,6,7,4,5,766233,666237,2038704,2138716,0,0,0,0,0,0
505,6,5,766248,2138692,766243,2138716,766243,2138716,766243,2138726,5,-24,0,0,0,-10,0,0,-766243,-2138699,6,766243,2138716,60000,50000,0,0,False,False,False,False,False,False,False,False,False,False,6,7,5,6,766243,666247,2138716,2238719,0,0,0,0,0,0
532,6,6,766248,2238692,766255,2238719,766255,2238719,766254,2238734,-7,-27,0,0,1,-15,0,0,-766255,-2238702,6,766255,2238719,60000,60000,0,0,False,False,False,False,False,False,False,False,False,False,6,7,6,7,766255,666257,2238719,2338733,0,0,0,0,0,0
